mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,RT,mz,dat_type,MS2,add_annotation,pseudo_ID,adduct_group_ID,nm_theroetical,row_id
5-Hydroxyectoine,220302_Smp_OBi1_5,103045072,Dissolved,1,OBi1_set2,Homarine,11.109,159.07674,targeted,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,NA,NA,NA,606
5-Hydroxyectoine,220302_Smp_OBi1_6,98302352,Dissolved,1,OBi1_set2,Homarine,11.109,159.07674,targeted,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,NA,NA,NA,606
5-Hydroxyectoine,220302_Smp_OBi1_7,79572088,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.109,159.07674,targeted,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,NA,NA,NA,606
5-Hydroxyectoine,220302_Smp_OBi1_8,85839192,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.109,159.07674,targeted,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,NA,NA,NA,606
5-Hydroxyectoine,220302_Smp_OBi1_9,160505856,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.109,159.07674,targeted,53.03933:9272 56.05029:13564 56.68759:7682 57.24014:8356 60.04524:39086 65.98367:6957 67.34306:6825 69.9676:7487 70.0659:11546 72.04518:134742 72.08152:14399 72.21965:6570 72.67627:6906 75.84938:9475 78.04269:10102 79.01734:6416 79.10047:6632 81.10565:7042 82.02978:7129 83.06112:227429 84.0451:136226 89.07163:10474 89.14362:7890 95.061:27206 96.04513:38366 96.05317:38431 96.05594:7347 96.08118:8786 99.05587:17239 100.03983:20345 105.49686:6835 106.04847:16972 108.18807:7503 113.07142:881596 117.0663:46862 117.96007:8895 123.92254:7508 124.00934:7300 130.6956:6880 141.06587:11778 152.55998:7811 159.07671:614263,NA,NA,NA,NA,606
HILICPos_52,220302_Smp_OBi1_1,8212694,Dissolved,1,OBi1_set2,Glucose + NH4,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_2,4753850,Dissolved,1,OBi1_set2,Glucose + NH4,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_3,7322280,Dissolved,1,OBi1_set2,Glucose + NH4,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_4,1279019,Dissolved,1,OBi1_set2,Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_5,1419256,Dissolved,1,OBi1_set2,Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_6,1096210,Dissolved,1,OBi1_set2,Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_7,4645197,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_8,5754297,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_52,220302_Smp_OBi1_9,8439960,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,8.019,159.07684,nontargeted,NA,NA,NA,NA,NA,607
HILICPos_54,220302_Smp_OBi1_1,17267047.005801998,Dissolved,1,OBi1_set2,Glucose + NH4,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_2,15319942.368827522,Dissolved,1,OBi1_set2,Glucose + NH4,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_3,17549783.77073868,Dissolved,1,OBi1_set2,Glucose + NH4,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_4,161100349.31277868,Dissolved,1,OBi1_set2,Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_5,210085746.88301355,Dissolved,1,OBi1_set2,Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_6,56021021.312390104,Dissolved,1,OBi1_set2,Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_7,36799235.73030506,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_8,61939115.776389465,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_54,220302_Smp_OBi1_9,63158481.53827785,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.023,161.09235,nontargeted,51.43867:9472 53.55862:7397 55.64712:7316 56.05023:7505 57.83257:6681 79.23779:6709 80.70049:6982 84.04513:167698 98.06055:10327 99.78181:6901 115.08708:233608 116.07099:19959 123.96461:7742 126.59928:8533 130.05019:145984 143.25133:7034 144.06581:502757 161.09137:123998,[M+H],HILICPos_54,11,160.085073545,608
HILICPos_55,220302_Smp_OBi1_1,4354616.846648682,Dissolved,1,OBi1_set2,Glucose + NH4,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_2,3083912.690016276,Dissolved,1,OBi1_set2,Glucose + NH4,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_3,3818189.819024266,Dissolved,1,OBi1_set2,Glucose + NH4,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_4,3907958.077759252,Dissolved,1,OBi1_set2,Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_5,3818886.658522483,Dissolved,1,OBi1_set2,Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_6,2656994.236919415,Dissolved,1,OBi1_set2,Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_7,2457200.4962262455,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_8,3499396.86052814,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_55,220302_Smp_OBi1_9,4592407.5994792925,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,10.738,161.09242,nontargeted,NA,NA,NA,NA,NA,609
HILICPos_57,220302_Smp_OBi1_1,982172.82988888,Dissolved,1,OBi1_set2,Glucose + NH4,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_2,1258641.2037273364,Dissolved,1,OBi1_set2,Glucose + NH4,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_3,1162832.9352265173,Dissolved,1,OBi1_set2,Glucose + NH4,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_4,152949605.7466638,Dissolved,1,OBi1_set2,Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_5,150805659.58720765,Dissolved,1,OBi1_set2,Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_6,84683767.24033967,Dissolved,1,OBi1_set2,Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_7,2176817.040918577,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_8,3786995.5329284775,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_57,220302_Smp_OBi1_9,4261921.252881841,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,9.625,162.07634,nontargeted,50.87603:6919 56.23383:6661 64.62101:6831 70.0658:9967 85.02905:24446 98.06065:830529 111.04248:7651 113.27261:8260 115.21786:7880 116.07106:670517 123.94756:8471 131.03412:14325 138.99298:9411 144.0658:411341 162.07637:372415 162.08427:11388,[M+H],HILICPos_57,4,161.06906354499998,610
HILICPos_59,220302_Smp_OBi1_1,8797136,Dissolved,1,OBi1_set2,Glucose + NH4,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_2,4724040,Dissolved,1,OBi1_set2,Glucose + NH4,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_3,6193138,Dissolved,1,OBi1_set2,Glucose + NH4,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_4,8371730,Dissolved,1,OBi1_set2,Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_5,14928759,Dissolved,1,OBi1_set2,Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_6,8230337,Dissolved,1,OBi1_set2,Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_7,4646838,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_8,7449609,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_59,220302_Smp_OBi1_9,5517079,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,2.923,167.09302,nontargeted,NA,NA,NA,NA,NA,611
HILICPos_60,220302_Smp_OBi1_1,1287783,Dissolved,1,OBi1_set2,Glucose + NH4,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_2,1741455,Dissolved,1,OBi1_set2,Glucose + NH4,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_3,1324681,Dissolved,1,OBi1_set2,Glucose + NH4,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_4,19905630,Dissolved,1,OBi1_set2,Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_5,75910200,Dissolved,1,OBi1_set2,Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_6,26871150,Dissolved,1,OBi1_set2,Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_7,2666395,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_8,8226086,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_60,220302_Smp_OBi1_9,2337618,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.182,168.0658,nontargeted,NA,NA,NA,NA,NA,612
HILICPos_61,220302_Smp_OBi1_1,1169893,Dissolved,1,OBi1_set2,Glucose + NH4,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_2,22406762,Dissolved,1,OBi1_set2,Glucose + NH4,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_3,11875450,Dissolved,1,OBi1_set2,Glucose + NH4,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_4,31200894,Dissolved,1,OBi1_set2,Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_5,82197296,Dissolved,1,OBi1_set2,Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_6,3400879,Dissolved,1,OBi1_set2,Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_7,10940132,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_8,43350788,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_61,220302_Smp_OBi1_9,15206016,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,3.47,170.08145,nontargeted,52.503:6607 56.10545:6741 66.09245:7572 74.3336:7446 88.83388:7533 92.50839:7529 95.0496:21771 96.08139:8548 105.04512:16247 115.9645:7730 119.95764:16039 120.96543:12720 124.07611:63455 125.10785:6988 134.0603:761215 141.00179:7416 145.21107:6979 152.0708:1056982 164.10143:7951 170.08182:44905 170.09644:9991 170.11778:9315,[M+H],HILICPos_61,12,169.07417354499998,613
HILICPos_63,220302_Smp_OBi1_1,1865974,Dissolved,1,OBi1_set2,Glucose + NH4,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_2,578177,Dissolved,1,OBi1_set2,Glucose + NH4,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_3,869590,Dissolved,1,OBi1_set2,Glucose + NH4,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_4,0,Dissolved,1,OBi1_set2,Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_5,0,Dissolved,1,OBi1_set2,Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_6,65445,Dissolved,1,OBi1_set2,Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_7,604080,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_8,1167189,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_63,220302_Smp_OBi1_9,749755,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,7.037,175.10796,nontargeted,NA,NA,NA,NA,NA,614
HILICPos_64,220302_Smp_OBi1_1,1750971.8785258674,Dissolved,1,OBi1_set2,Glucose + NH4,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_2,1079498.8979442248,Dissolved,1,OBi1_set2,Glucose + NH4,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_3,1595475.491159467,Dissolved,1,OBi1_set2,Glucose + NH4,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_4,1361723.6635827338,Dissolved,1,OBi1_set2,Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_5,1477965.2140439746,Dissolved,1,OBi1_set2,Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_6,1139091.2225307715,Dissolved,1,OBi1_set2,Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_7,1249749.696498372,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_8,2122819.9569215723,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_64,220302_Smp_OBi1_9,1836286.618241984,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,11.535,175.10806,nontargeted,NA,NA,NA,NA,NA,615
HILICPos_65,220302_Smp_OBi1_1,572587,Dissolved,1,OBi1_set2,Glucose + NH4,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_2,366401,Dissolved,1,OBi1_set2,Glucose + NH4,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_3,124041,Dissolved,1,OBi1_set2,Glucose + NH4,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_4,5104169,Dissolved,1,OBi1_set2,Homarine,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_5,15833648,Dissolved,1,OBi1_set2,Homarine,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_6,8618422,Dissolved,1,OBi1_set2,Homarine,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_7,637634,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
HILICPos_65,220302_Smp_OBi1_8,1136774,Dissolved,1,OBi1_set2,Glucose + NH4 + Homarine,3.707,180.06583,nontargeted,NA,NA,NA,NA,NA,616
